id,orig_id,label,source,text
135,674,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Relief Registry. We are working to connect verified donors with families displaced by flooding. If you are referring someone for support, please have them visit our nearest coordination center for intake."
136,18,scam,zhi_scam,"Your credit profile qualifies you for a special credit enhancement program. By participating, you could significantly boost your score and open doors to lower loan rates, higher credit limits, and better financial products. Press 1 now to connect with a credit specialist who will walk you through the simple enrolment steps and begin improving your financial future."
137,492,nonscam,zhi_nonscam,"[Greetings], this is [Company] Cinema. Just a reminder—your ticket reservation for “[Product]” on [Date] at 7:30 PM is confirmed. Arrive 15 minutes early to enjoy our pre-show offers."
138,167,nonscam,zhi_nonscam,"[Greetings], this is [Company] Pharmacy. Your prescription for [Product] is up for a refill. Would you like us to auto-renew it or arrange a pickup? We also noticed you are eligible for a discount on your next purchase—shall we apply it?"
139,12,scam,zhi_scam,"[Greetings], this is the [Company]. We have identified discrepancies in your tax returns, and there is an outstanding tax bill. To avoid legal consequences, we require your immediate payment. Please provide your credit card information or make a wire transfer."
140,336,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I was organizing my photos and came across some great ones from our last trip to [Location]. It brought back a lot of fun memories. I will send them to you and we can plan another trip soon."
141,115,nonscam,zhi_nonscam,"[Greetings], this is [Company] Alumni Relations. We are organizing a virtual reunion for the class of [Year]. Would you like to participate and reconnect with [Name] and other classmates?"
142,519,scam,zhi_scam,"[Greetings] [Name], it is [Name]. I have been with this program for a year, and I am averaging around [Money] monthly. It has been a game-changer for me. Can you share your age and what you do for a living? This will ensure you get the most out of it."
143,439,scam,zhi_scam,"Is your business ready to grow? We are excited to extend a special line of credit designed exclusively for business owners like you. With reduced interest rates and flexible repayment options, this offer is ideal for expansion, inventory management, or operational upgrades. Press 1 now to consult with a business advisor and unlock new growth opportunities."
144,702,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Pharmacy. Your prescription refill is ready for pickup. Would you like to stop by today or should we hold it for you until a later time?"
145,137,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Dental Clinic. This is a reminder of your upcoming dental check-up on [Date] at [Time]. Would you like to confirm or reschedule your appointment?"
146,716,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I wanted to check in on how your new job is going. Starting a new role can be overwhelming, and I just wanted you to know I am here to talk if you need to. Let us catch up soon."
147,35,scam,zhi_scam,"[Greetings]! I was impressed by your profile, especially your sales background. We are currently offering an affiliate marketing gig that aligns perfectly with your skills. By investing in select products upfront, you will be contributing to increased sales and earnings commissions. It is an opportunity you do not want to miss out on!"
148,195,scam,zhi_scam,"[Title][Name] here, representing the [Country] Police Department. We have uncovered irregularities tied to your identity. It is crucial to act swiftly to resolve this matter. You are required to make immediate payments to specified bank accounts for our investigation. Non-compliance may result in legal consequences. I am here to assist you. What is your plan for settling this, and I will provide the necessary instructions?"
149,13,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I have been looking into trying out [Product] as a hobby, and I remember you mentioned it once. Would you be interested in giving it a shot with me sometime? Could be a fun weekend activity."
150,451,scam,zhi_scam,"Your efforts have really paid off! You have helped us immensely. For your well-deserved reward, please share your Full Name, Bank Account Number, Bank Name, Age, Occupation, Phone Number, City, and Citizenship Status Citizenship Status and CVV or OTP."
